,0
2643,1020
2644,977
2645,746
2646,900
2647,775
2648,990
2649,806
2650,1189
2651,902
2652,875
2653,1117
2654,1289
2655,1012
2656,994
2657,1204
2658,773
2659,1064
2660,1133
2661,1100
2662,1270
2663,961
2664,857
2665,1031
2666,1192
2667,1056
2668,1151
2669,1388
2670,1171
2671,956
2672,1282
2673,924
2674,1127
2675,885
2676,1304
2677,1266
2678,884
2679,983
2680,845
2681,1080
2682,567
2683,781
2684,1069
2685,782
2686,848
2687,896
2688,970
2689,1064
2690,974
2691,1069
2692,838
2693,976
2694,1075
2695,1043
2696,1064
2697,1237
2698,1139
2699,1410
2700,1051
2701,756
2702,917
2703,1143
2704,1221
2705,1045
2706,1049
2707,1188
2708,1112
2709,876
2710,1185
2711,900
2712,936
2713,987
2714,1043
2715,1247
2716,1091
2717,1084
2718,949
2719,1137
2720,894
2721,1216
2722,1122
2723,1098
2724,1104
2725,805
2726,754
2727,1320
2728,1125
2729,993
2730,1028
2731,1036
2732,1151
2733,952
2734,1160
2735,1123
2736,1308
2737,960
2738,913
2739,949
2740,1191
2741,973
2742,1315
2743,1171
2744,1055
2745,1076
2746,1038
2747,1144
2748,1221
2749,1121
2750,959
2751,969
2752,930
2753,1074
2754,1166
2755,1090
2756,1146
2757,1125
2758,1125
2759,1295
2760,975
2761,848
2762,1104
2763,831
2764,532
2765,1279
2766,1196
2767,1191
2768,1259
2769,1296
2770,1309
2771,1204
2772,981
2773,1006
2774,989
2775,989
2776,1257
2777,972
2778,1017
2779,1168
2780,1248
2781,939
2782,1029
2783,1006
2784,653
2785,1343
2786,991
2787,1224
2788,759
2789,1128
2790,1074
2791,848
2792,1173
2793,1284
2794,1162
2795,1433
2796,1190
2797,1182
2798,1043
2799,1273
2800,1204
2801,1296
2802,1175
2803,1014
2804,908
2805,979
2806,1128
2807,1108
2808,1255
2809,1116
2810,1171
2811,1175
2812,1078
2813,1069
2814,958
2815,950
2816,1322
2817,1073
2818,971
2819,1286
2820,957
2821,1002
2822,1231
2823,1207
2824,1209
2825,1241
2826,1163
2827,1150
2828,1092
2829,1275
2830,861
2831,934
2832,1067
2833,985
2834,979
2835,989
2836,1090
2837,1059
2838,1205
2839,1030
2840,1194
2841,1148
2842,1025
2843,1098
2844,894
2845,1035
2846,1030
2847,899
2848,991
2849,1173
2850,1198
2851,962
2852,808
2853,1295
2854,1317
2855,856
2856,892
2857,1055
2858,1107
2859,1059
2860,1393
2861,1222
2862,1092
2863,1097
2864,957
2865,1152
2866,1107
2867,1158
2868,895
2869,1149
2870,1173
2871,1314
2872,1177
2873,800
2874,1240
2875,1204
2876,1742
2877,968
2878,1269
2879,1351
2880,1103
2881,1198
2882,1267
2883,1286
2884,1091
2885,1065
2886,1215
2887,1242
2888,1199
2889,1176
2890,858
2891,1306
2892,597
2893,1193
2894,1290
2895,1247
2896,1255
2897,777
2898,1049
2899,1196
2900,1116
2901,1019
2902,1126
2903,1016
2904,935
2905,1003
2906,913
2907,1091
2908,1151
2909,1049
2910,975
2911,952
2912,1160
2913,1198
2914,1188
2915,1110
2916,1070
2917,998
2918,868
2919,1090
2920,1045
2921,1079
2922,1071
2923,1053
2924,923
2925,1150
2926,951
2927,1197
2928,1248
2929,823
2930,1347
2931,1111
2932,1098
2933,1148
2934,961
2935,883
2936,1165
2937,979
2938,995
2939,1168
2940,1046
2941,1088
2942,1114
2943,1029
2944,1125
2945,1186
2946,905
2947,871
2948,1144
2949,1052
2950,912
2951,1092
2952,948
2953,954
2954,1156
2955,1200
2956,1060
2957,1023
2958,1136
2959,1151
2960,1072
2961,1126
2962,1249
2963,1158
2964,973
2965,997
2966,1142
2967,1006
2968,1070
2969,899
2970,1119
2971,1180
2972,1072
2973,1209
2974,1204
2975,1269
2976,1344
2977,1311
2978,1053
2979,1315
2980,944
2981,1057
2982,1093
2983,1177
2984,1247
2985,1032
2986,1229
2987,1285
2988,1116
2989,1308
2990,785
2991,1069
2992,1136
2993,1268
2994,1364
2995,807
2996,958
2997,1232
2998,1278
2999,1132
3000,1078
3001,1186
3002,1181
3003,1039
3004,983
3005,1110
3006,1123
3007,1000
3008,943
3009,1106
3010,800
3011,1081
3012,917
3013,1061
3014,1151
3015,1149
3016,1029
3017,978
3018,1041
3019,1395
3020,1003
3021,1209
3022,1220
3023,1301
3024,1574
3025,871
3026,1211
3027,1365
3028,807
3029,1173
3030,1123
3031,1304
3032,1233
3033,939
3034,713
3035,1069
3036,960
3037,1104
3038,1082
3039,1144
3040,1005
3041,1211
3042,1220
3043,912
3044,1024
3045,1138
3046,1213
3047,1076
3048,1087
3049,1046
3050,1044
3051,751
3052,921
3053,1146
3054,1190
3055,920
3056,806
3057,857
3058,920
3059,1066
3060,1134
3061,1033
3062,862
3063,1201
3064,1026
3065,1129
3066,1076
3067,1164
3068,1297
3069,906
3070,1120
3071,976
3072,1049
3073,1165
3074,951
3075,1223
3076,946
3077,1104
3078,968
3079,1184
3080,999
3081,1070
3082,979
3083,1139
3084,1215
3085,1089
3086,1209
3087,1225
3088,1297
3089,950
3090,917
3091,628
3092,954
3093,947
3094,1097
3095,851
3096,964
3097,867
3098,892
3099,1053
3100,984
3101,996
3102,1002
3103,1399
3104,1233
3105,1128
3106,1012
3107,898
3108,1120
3109,1219
3110,1207
3111,960
3112,1110
3113,989
3114,1012
3115,960
3116,1100
3117,965
3118,846
3119,1071
3120,983
3121,869
3122,1167
3123,1458
3124,926
3125,1073
3126,1121
3127,843
3128,1099
3129,773
3130,908
3131,1121
3132,1050
3133,1107
3134,1133
3135,678
3136,963
3137,1116
3138,1290
3139,758
3140,891
3141,1321
3142,1063
3143,1035
3144,1163
3145,848
3146,846
3147,813
3148,960
3149,956
3150,1063
3151,936
3152,932
3153,870
3154,963
3155,1167
3156,927
3157,1275
3158,1190
3159,1108
3160,980
3161,887
3162,767
3163,760
3164,946
3165,1146
3166,934
3167,1162
3168,1159
3169,1232
3170,1115
3171,1001
3172,1242
3173,1215
3174,1049
3175,978
3176,1218
3177,1156
3178,1141
3179,998
3180,1262
3181,1101
3182,1231
3183,1159
3184,974
3185,1227
3186,1195
3187,896
3188,1055
3189,1078
3190,1063
3191,1015
3192,1238
3193,1043
3194,1197
3195,740
3196,1104
3197,1012
3198,1170
3199,895
3200,1003
3201,931
3202,1175
3203,780
3204,988
3205,1255
3206,1019
3207,1253
3208,1172
3209,1140
3210,964
3211,1113
3212,1077
3213,1137
3214,1288
3215,878
3216,1052
3217,984
3218,1117
3219,1368
3220,1260
3221,912
3222,874
3223,864
3224,1163
3225,1151
3226,1022
3227,953
3228,1009
3229,965
3230,1042
3231,973
3232,1179
3233,1092
3234,1134
3235,-1149
3236,1100
3237,1013
3238,1031
3239,1072
3240,964
3241,943
3242,912
3243,1049
3244,1266
3245,1254
3246,1090
3247,-312
3248,1111
3249,856
3250,1212
3251,930
3252,1218
3253,1246
3254,1161
3255,1382
3256,425
3257,1015
3258,1090
3259,916
3260,1057
3261,874
3262,934
3263,1005
3264,1379
3265,1018
3266,981
3267,1302
3268,1011
3269,1145
3270,1292
3271,1183
3272,1198
3273,1305
3274,1141
3275,1135
3276,1109
3277,1044
3278,1064
3279,1039
3280,1187
3281,1089
3282,1126
3283,1027
3284,1132
3285,1181
3286,1357
3287,1163
3288,1121
3289,1027
3290,1286
3291,1134
3292,1079
3293,1204
3294,858
3295,1295
3296,1205
3297,1145
3298,955
3299,974
3300,1423
3301,978
3302,1207
3303,957
3304,1067
3305,1299
3306,1248
3307,1099
3308,1102
3309,1033
3310,1123
3311,1051
3312,938
3313,1066
3314,1099
3315,1106
3316,1301
3317,872
3318,1087
3319,944
3320,1321
3321,973
3322,1000
3323,890
3324,1219
3325,1278
3326,1059
3327,974
3328,1360
3329,981
3330,1478
3331,1045
3332,1162
3333,1262
3334,1056
3335,971
3336,1299
3337,1146
3338,986
3339,1092
3340,948
3341,1017
3342,994
3343,1040
3344,1521
3345,798
3346,1059
3347,1255
3348,1151
3349,1241
3350,1156
3351,1269
3352,1155
3353,922
3354,1140
3355,1204
3356,817
3357,846
3358,1000
3359,1237
3360,1005
3361,1087
3362,1109
3363,914
3364,859
3365,1067
3366,1030
3367,903
3368,1125
3369,1130
3370,810
3371,1108
3372,936
3373,1222
3374,1034
3375,1289
3376,1087
3377,1136
3378,906
3379,826
3380,1043
3381,980
3382,1081
3383,1196
3384,1048
3385,1037
3386,1056
3387,986
3388,1124
3389,1033
3390,1281
3391,990
3392,1060
3393,1045
3394,892
3395,933
3396,1066
3397,836
3398,1163
3399,1219
3400,1158
3401,942
3402,1000
3403,1057
3404,992
3405,1082
3406,1105
3407,1113
3408,1010
3409,-7508
3410,1177
3411,912
3412,928
3413,932
3414,1118
3415,1206
3416,1063
3417,990
3418,881
3419,1027
3420,1030
3421,779
3422,1143
3423,1193
3424,1147
3425,1111
3426,967
3427,1165
3428,914
3429,991
3430,877
3431,945
3432,1197
3433,1299
3434,1130
3435,1021
3436,1084
3437,987
3438,1133
3439,974
3440,957
3441,1047
3442,813
3443,1196
3444,954
3445,1296
3446,989
3447,1130
3448,931
3449,988
3450,951
3451,1022
3452,985
3453,1066
3454,1063
3455,1108
3456,1037
3457,1221
3458,1166
3459,1129
3460,882
3461,1300
3462,1129
3463,811
3464,1050
3465,748
3466,966
3467,906
3468,1107
3469,1012
3470,849
3471,964
3472,1018
3473,1077
3474,941
3475,1018
3476,1217
3477,1110
3478,805
3479,1046
3480,1243
3481,926
3482,1466
3483,1302
3484,1209
3485,1067
3486,1016
3487,831
3488,997
3489,1089
3490,1158
3491,1094
3492,882
3493,1169
3494,905
3495,919
3496,1257
3497,947
3498,1129
3499,1178
3500,1388
3501,1087
3502,1169
3503,1012
3504,1133
3505,1009
3506,1159
3507,1188
3508,1168
3509,1010
3510,1169
3511,1107
3512,1281
3513,1044
3514,1199
3515,952
3516,1002
3517,1220
3518,1356
3519,907
3520,1253
3521,1187
3522,1096
3523,1043
3524,1410
3525,960
3526,1126
3527,1031
3528,976
3529,1098
3530,953
3531,987
3532,1194
3533,1077
3534,1178
3535,1189
3536,947
3537,1171
3538,812
3539,980
3540,1030
3541,1251
3542,966
3543,1058
3544,1122
3545,983
3546,1001
3547,1090
3548,854
3549,966
3550,1152
3551,958
3552,1113
3553,1102
3554,936
3555,1007
3556,1332
3557,1148
3558,1230
3559,1107
3560,1012
3561,979
3562,1063
3563,1097
3564,961
3565,975
3566,953
3567,862
3568,858
3569,1182
3570,1004
3571,1198
3572,1054
3573,1235
3574,951
3575,1349
3576,1048
3577,846
3578,1078
3579,1173
3580,1006
3581,999
3582,793
3583,708
3584,826
3585,1190
3586,1082
3587,984
3588,1237
3589,1058
3590,992
3591,1012
3592,966
3593,976
3594,901
3595,981
3596,899
3597,1061
3598,1023
3599,1058
3600,1127
3601,1052
3602,888
3603,659
3604,1292
3605,829
3606,973
3607,882
3608,1198
3609,1166
3610,1158
3611,1010
3612,1097
3613,1091
3614,884
3615,1032
3616,982
3617,1042
3618,964
3619,970
3620,826
3621,1094
3622,1102
3623,1199
3624,924
3625,882
3626,982
3627,987
3628,912
3629,1058
3630,773
3631,1032
3632,1139
3633,1051
3634,1018
3635,819
3636,960
3637,791
3638,961
3639,915
3640,937
3641,845
3642,881
3643,794
3644,729
3645,1067
3646,1016
3647,1196
3648,871
3649,842
3650,921
3651,949
3652,976
3653,949
3654,1049
3655,1222
3656,1148
3657,1102
3658,1134
3659,926
3660,1105
3661,877
3662,875
3663,1241
3664,1149
3665,1049
3666,812
3667,811
3668,1029
3669,955
3670,982
3671,1174
3672,864
3673,1067
3674,1041
3675,916
3676,957
3677,916
3678,1031
3679,1437
3680,1225
3681,878
3682,992
3683,1027
3684,1255
3685,899
3686,1178
3687,1141
3688,1040
3689,1083
3690,818
3691,1024
3692,1123
3693,1178
3694,920
3695,1022
3696,1265
3697,1095
3698,1015
3699,1199
3700,1232
3701,953
3702,869
3703,962
3704,868
3705,1015
3706,960
3707,988
3708,919
3709,1243
3710,1063
3711,987
3712,984
3713,1112
3714,963
3715,1018
3716,1002
3717,1064
3718,1003
3719,976
3720,869
3721,1315
3722,1137
3723,1121
3724,1008
3725,1075
3726,866
3727,1037
3728,771
3729,1036
3730,940
3731,1001
3732,1125
3733,849
3734,877
3735,1177
3736,988
3737,1005
3738,1002
3739,1029
3740,946
3741,1113
3742,878
3743,1343
3744,914
3745,767
3746,1426
3747,1133
3748,1338
3749,1133
3750,1116
3751,1267
3752,1111
3753,1028
3754,1189
3755,1203
3756,1204
3757,950
3758,1032
3759,895
3760,1013
3761,1095
3762,1141
3763,988
3764,1175
3765,1148
3766,1106
3767,902
3768,972
3769,1121
3770,1104
3771,978
3772,1259
3773,982
3774,1002
3775,1237
3776,1188
3777,917
3778,948
3779,1180
3780,1050
3781,1596
3782,966
3783,1296
3784,1107
3785,983
3786,1071
3787,1051
3788,1016
3789,1061
3790,1125
3791,823
3792,920
3793,1124
3794,1103
3795,1114
3796,881
3797,956
3798,922
3799,1012
3800,1079
3801,972
3802,884
3803,1070
3804,1101
3805,1039
3806,1169
3807,1026
3808,1092
3809,1013
3810,966
3811,1182
3812,1049
3813,1111
3814,1231
3815,907
3816,903
3817,903
3818,964
3819,878
3820,959
3821,1102
3822,949
3823,1118
3824,1132
3825,956
3826,1058
3827,1027
3828,1010
3829,1181
3830,1211
3831,1146
3832,1033
3833,994
3834,1172
3835,996
3836,1086
3837,1216
3838,1151
3839,1041
3840,984
3841,1136
3842,937
3843,1107
3844,1207
3845,982
3846,1044
3847,1118
3848,1099
3849,1072
3850,1308
3851,1086
3852,953
3853,1129
3854,1172
3855,1050
3856,1068
3857,1194
3858,939
3859,1054
3860,937
3861,1075
3862,1192
3863,1044
3864,1064
3865,1043
3866,991
3867,1107
3868,965
3869,1117
3870,1389
3871,1276
3872,1064
3873,1144
3874,1084
3875,1137
3876,1036
3877,984
3878,1176
3879,1266
3880,1078
3881,1142
3882,1018
3883,1250
3884,1163
3885,942
3886,1323
3887,1113
3888,1019
3889,870
3890,1298
3891,1059
3892,867
3893,1042
3894,1152
3895,1074
3896,932
3897,848
3898,1184
3899,1041
3900,982
3901,983
3902,1266
3903,1264
3904,1160
3905,923
3906,1076
3907,1159
3908,1065
3909,1371
3910,1115
3911,1056
3912,1013
3913,769
3914,993
3915,1106
3916,919
3917,1108
3918,1150
3919,1026
3920,1046
3921,1037
3922,1131
3923,1035
3924,1138
3925,1045
3926,994
3927,984
3928,1205
3929,1050
3930,1017
3931,873
3932,940
3933,901
3934,859
3935,1072
3936,1160
3937,906
3938,1074
3939,1141
3940,1229
3941,1073
3942,1330
3943,997
3944,1266
3945,1203
3946,838
3947,1168
3948,1078
3949,1028
3950,971
3951,1038
3952,914
3953,998
3954,1260
3955,1136
3956,799
3957,1174
3958,1268
3959,1110
3960,932
3961,1430
3962,1309
3963,1156
3964,1036
3965,894
3966,1155
3967,1066
3968,1086
3969,1307
3970,947
3971,1234
3972,1003
3973,1259
3974,988
3975,1022
3976,781
3977,942
3978,962
3979,992
3980,901
3981,1191
3982,1136
3983,1093
3984,1413
3985,1185
3986,1142
3987,832
3988,1145
3989,1004
3990,1082
3991,1025
3992,1098
3993,1192
3994,1016
3995,1029
3996,1011
3997,1055
3998,989
3999,1319
4000,1191
4001,1164
4002,935
4003,1137
4004,1240
4005,1050
4006,1031
4007,978
4008,885
4009,1063
4010,978
4011,985
4012,1118
4013,1018
4014,1053
4015,1058
4016,1143
4017,1319
4018,1050
4019,962
4020,848
4021,1184
4022,1003
4023,946
4024,1314
4025,1109
4026,1056
4027,949
4028,1090
4029,1004
4030,1042
4031,945
4032,1011
4033,1022
4034,1130
4035,1035
4036,982
4037,1211
4038,1097
4039,1199
4040,1100
4041,1316
4042,1043
4043,1045
4044,1149
4045,907
4046,1283
4047,1166
4048,1099
4049,1139
4050,1269
4051,1109
4052,891
4053,921
4054,1345
4055,1244
4056,1035
4057,990
4058,958
4059,1310
4060,1377
4061,1016
4062,940
4063,1248
4064,1269
4065,1315
4066,1319
4067,1027
4068,1055
4069,1213
4070,997
4071,1037
4072,928
4073,978
4074,1114
4075,1201
4076,771
4077,935
4078,932
4079,1149
4080,1065
4081,939
4082,821
4083,1002
4084,1042
4085,1158
4086,965
4087,1098
4088,1105
4089,1203
4090,1205
4091,1338
4092,1117
4093,1398
4094,1077
4095,1074
4096,1280
4097,1482
4098,916
4099,1134
4100,1131
4101,923
4102,925
4103,1248
4104,1091
4105,947
4106,1108
4107,1012
4108,1023
4109,963
4110,1370
4111,1145
4112,1117
4113,1191
4114,1019
4115,1102
4116,1032
4117,1158
4118,765
4119,1095
4120,966
4121,1031
4122,899
4123,1228
4124,1167
4125,1170
4126,1208
4127,1252
4128,1245
4129,1043
4130,912
4131,1431
4132,1210
4133,1272
4134,1099
4135,996
4136,1221
4137,1315
4138,991
4139,1384
4140,1239
4141,1323
4142,1237
4143,1114
4144,1044
4145,1261
4146,1015
4147,1189
4148,971
4149,1154
4150,1136
4151,1287
4152,1074
4153,1376
4154,1016
4155,1159
4156,1056
4157,-573
4158,32
4159,679
4160,7
4161,658
4162,1093
4163,599
4164,1194
4165,1097
4166,889
4167,1201
4168,1296
4169,1254
4170,1167
4171,1213
4172,1097
4173,927
4174,682
4175,939
4176,1088
4177,1195
4178,1213
4179,1060
4180,948
4181,1084
4182,1026
4183,1083
4184,1294
4185,1023
4186,1096
4187,1090
4188,865
4189,1027
4190,880
4191,1021
4192,979
4193,1082
4194,1068
4195,1033
4196,964
4197,1261
4198,1074
4199,955
4200,935
4201,1186
4202,1032
4203,934
4204,1143
4205,967
4206,1113
4207,1066
4208,1110
4209,893
4210,1132
4211,1163
4212,1050
4213,937
4214,778
4215,1201
4216,1103
4217,1111
4218,1070
4219,915
4220,1360
4221,1057
4222,890
4223,1045
4224,1023
4225,976
4226,1005
4227,1147
4228,848
4229,1097
4230,1112
4231,1217
4232,990
4233,1128
4234,1221
4235,1145
4236,911
4237,1353
4238,1202
4239,1021
4240,1105
4241,859
4242,997
4243,1045
4244,1112
4245,1223
4246,1182
4247,874
4248,1060
4249,967
4250,1224
4251,1079
4252,945
4253,996
4254,1075
4255,1244
4256,1293
4257,1193
4258,933
4259,1128
4260,977
4261,1069
4262,1140
4263,1090
4264,1196
4265,1100
4266,868
4267,1190
4268,1069
4269,1023
4270,1002
4271,1436
4272,1160
4273,1165
4274,1104
4275,1016
4276,1420
4277,1246
4278,1280
4279,1089
4280,1257
4281,1117
4282,991
4283,1123
4284,902
4285,1224
4286,1114
4287,854
4288,745
4289,868
4290,1306
4291,942
4292,1041
4293,1102
4294,1209
4295,1011
4296,984
4297,1268
4298,925
4299,1314
4300,1071
4301,1331
4302,1351
4303,941
4304,1048
4305,1062
4306,1043
4307,770
4308,1040
4309,1021
4310,1006
4311,839
4312,1030
4313,1235
4314,1130
4315,1167
4316,1136
4317,860
4318,1091
4319,996
4320,1043
4321,1313
4322,1299
4323,1217
4324,909
4325,973
4326,1505
4327,1200
4328,1149
4329,1039
4330,1334
4331,1003
4332,1338
4333,1190
4334,1252
4335,1042
4336,1133
4337,1226
4338,1063
4339,819
4340,977
4341,1091
4342,1095
4343,1306
4344,906
4345,1051
4346,973
4347,960
4348,1096
4349,1254
4350,1146
4351,1164
4352,1012
4353,1069
4354,1073
4355,839
4356,926
4357,1285
4358,1173
4359,1099
4360,1031
4361,1249
4362,998
4363,1064
4364,1100
4365,1028
4366,1082
4367,1373
4368,946
4369,990
4370,1120
4371,1121
4372,1353
4373,1062
4374,1140
4375,1123
4376,1078
4377,955
4378,1204
4379,1116
4380,1247
4381,1221
4382,1233
4383,981
4384,1357
4385,1179
4386,1109
4387,1184
4388,906
4389,1084
4390,1252
4391,1109
4392,1093
4393,1192
4394,1175
4395,957
4396,1080
4397,1019
4398,1060
4399,1113
4400,1298
4401,1083
4402,1219
4403,1034
4404,1082
4405,1016
4406,949
4407,755
4408,1187
4409,1250
4410,1051
4411,936
4412,987
4413,1125
4414,1069
4415,833
4416,846
4417,1332
4418,1322
4419,1079
4420,1114
4421,980
4422,1060
4423,1268
4424,1148
4425,1246
4426,1072
4427,1109
4428,1214
4429,1189
4430,1189
4431,1172
4432,913
4433,1071
4434,1005
4435,1296
4436,1422
4437,1040
4438,1253
4439,1122
4440,1186
4441,1128
4442,946
4443,1023
4444,1157
4445,1184
4446,1464
4447,1282
4448,992
4449,1001
4450,1148
4451,1383
4452,945
4453,1052
4454,1111
4455,1345
4456,954
4457,994
4458,947
4459,1161
4460,821
4461,910
4462,1182
4463,630
4464,1242
4465,1017
4466,1061
4467,1448
4468,1022
4469,1121
4470,855
4471,816
4472,1123
4473,1141
4474,930
4475,1001
4476,964
4477,981
4478,1074
4479,991
4480,1058
4481,1041
4482,1262
4483,1113
4484,1391
4485,1197
4486,945
4487,1128
4488,1321
4489,1226
4490,852
4491,-903
4492,1083
4493,1004
4494,1006
4495,1205
4496,1213
4497,1168
4498,1165
4499,1086
4500,1096
4501,965
4502,1165
4503,1175
4504,949
4505,1136
4506,1196
4507,1181
4508,1055
4509,787
4510,1381
4511,1202
4512,1048
4513,958
4514,1251
4515,967
4516,1083
4517,1313
4518,1396
4519,983
4520,1009
4521,1038
4522,913
4523,986
4524,1218
4525,1118
4526,1065
4527,1018
4528,848
4529,1182
4530,1279
4531,1161
4532,1247
4533,1074
4534,1315
4535,813
4536,1177
4537,1196
4538,1153
4539,1191
4540,1185
4541,925
4542,1228
4543,1012
4544,1040
4545,1035
4546,1097
4547,897
4548,1324
4549,1102
4550,1255
4551,966
4552,1038
4553,706
4554,1169
4555,1068
4556,910
4557,1171
4558,1238
4559,996
4560,1024
4561,1035
4562,1312
4563,1082
4564,825
4565,1170
4566,1126
4567,1011
4568,1223
4569,1099
4570,1232
4571,931
4572,1162
4573,999
4574,959
4575,1224
4576,954
4577,1157
4578,1161
4579,953
4580,1239
4581,1337
4582,1166
4583,901
4584,1184
4585,980
4586,1126
4587,1080
4588,938
4589,1329
4590,1066
4591,941
4592,889
4593,1306
4594,1020
4595,1177
4596,1161
4597,867
4598,1080
4599,1074
4600,1364
4601,1193
4602,1400
4603,995
4604,1142
4605,1139
4606,952
4607,1000
4608,935
4609,961
4610,1292
4611,846
4612,1253
4613,955
4614,1401
4615,982
4616,1110
4617,1002
4618,998
4619,1089
4620,1180
4621,1267
4622,1005
4623,1054
4624,952
4625,1043
4626,1078
4627,1100
4628,930
4629,1096
4630,1176
4631,1365
4632,1179
4633,995
4634,1003
4635,1240
4636,1098
4637,1105
4638,1190
4639,1146
4640,1074
4641,1201
4642,1000
4643,1203
4644,877
4645,1184
4646,1060
4647,1126
4648,741
4649,812
4650,1187
4651,1112
4652,875
4653,1014
4654,1148
4655,919
4656,979
4657,774
4658,991
4659,838
4660,1422
4661,1206
4662,1159
4663,1297
4664,1207
4665,1310
4666,1060
4667,1146
4668,1044
4669,1152
4670,1143
4671,1316
4672,1108
4673,994
4674,1016
4675,879
4676,974
4677,1327
4678,1018
4679,1221
4680,918
4681,1077
4682,1083
4683,1118
4684,1063
4685,1004
4686,824
4687,1069
4688,1009
4689,1227
4690,1088
4691,1061
4692,972
4693,1072
4694,1077
4695,1164
4696,1148
4697,1385
4698,1086
4699,1115
4700,1302
4701,1044
4702,1057
4703,1197
4704,922
4705,847
4706,1264
4707,1028
4708,1021
4709,1246
4710,1057
4711,1169
4712,1009
4713,1026
4714,985
4715,1047
4716,1123
4717,1175
4718,1223
4719,903
4720,855
4721,1171
4722,892
4723,1189
4724,914
4725,868
4726,1232
4727,1104
4728,1067
4729,1004
4730,1263
4731,971
4732,1242
4733,1272
4734,1038
4735,1063
4736,1288
4737,981
4738,901
4739,1220
4740,1097
4741,1136
4742,1087
4743,1251
4744,1070
4745,1332
4746,1194
4747,1214
4748,1261
4749,1276
4750,1106
4751,1270
4752,1047
4753,994
4754,1013
4755,1165
4756,1093
4757,1166
4758,1299
4759,1188
4760,1094
4761,1121
4762,1168
4763,1145
4764,953
4765,1096
4766,988
4767,1156
4768,1328
4769,1221
4770,1150
4771,1218
4772,860
4773,1159
4774,827
4775,1209
4776,1144
4777,1214
4778,936
4779,1206
4780,1009
4781,961
4782,1508
4783,1433
4784,1027
4785,1054
4786,750
4787,1019
4788,1211
4789,1085
4790,1098
4791,1146
4792,975
4793,1188
4794,833
4795,1155
4796,983
4797,1095
4798,1058
4799,938
4800,973
4801,1127
4802,751
4803,1178
4804,1181
4805,1114
4806,1117
4807,1051
4808,988
4809,1153
4810,1335
4811,1263
4812,1178
4813,1022
4814,1172
4815,744
4816,1331
4817,1364
4818,858
4819,1345
4820,1061
4821,993
4822,1186
4823,937
4824,1024
4825,1403
4826,1082
4827,1140
4828,801
4829,1281
4830,896
4831,1179
4832,1024
4833,1059
4834,1139
4835,1506
4836,1081
4837,1015
4838,1206
4839,1412
4840,1057
4841,1143
4842,1051
4843,1003
4844,1148
4845,1185
4846,1133
4847,987
4848,1322
4849,1203
4850,770
4851,1010
4852,1174
4853,1108
4854,1037
4855,1066
4856,1276
4857,935
4858,1026
4859,1140
4860,1314
4861,1480
4862,814
4863,1180
4864,978
4865,1268
4866,1189
4867,1230
4868,1207
4869,1181
4870,1388
4871,1397
4872,1299
4873,971
4874,1124
4875,1056
4876,1143
4877,947
4878,1091
4879,1187
4880,925
4881,1064
4882,1267
4883,1260
4884,1107
4885,1195
4886,962
4887,861
4888,1256
4889,766
4890,1413
4891,1135
4892,1094
4893,1213
4894,982
4895,1109
4896,1081
4897,952
4898,1416
4899,1182
4900,1142
4901,1085
4902,1156
4903,1022
4904,1299
4905,894
4906,977
4907,944
4908,1137
4909,1099
4910,1139
4911,1111
4912,1031
4913,1289
4914,977
4915,1003
4916,1028
4917,1112
4918,1279
4919,1047
4920,1061
4921,999
4922,1089
4923,1316
4924,1194
4925,922
4926,1334
4927,1096
4928,1080
4929,1144
4930,1177
4931,1369
4932,1212
4933,1191
4934,1208
4935,983
4936,1235
4937,1027
4938,1081
4939,1286
4940,1324
4941,893
4942,1195
4943,1148
4944,825
4945,1373
4946,1151
4947,977
4948,1172
4949,1067
4950,1272
4951,1104
4952,932
4953,1337
4954,881
4955,1201
4956,1274
4957,1341
4958,1249
4959,1162
4960,627
4961,928
4962,1278
4963,1153
4964,937
4965,1107
4966,1035
4967,1136
4968,1306
4969,1000
4970,1176
4971,1271
4972,946
4973,1062
4974,1063
4975,1172
4976,1227
4977,1230
4978,1211
4979,978
4980,1083
4981,1187
4982,965
4983,1848
4984,1458
4985,1180
4986,722
4987,1079
4988,876
4989,938
4990,1387
4991,898
4992,1131
4993,999
4994,1359
4995,1256
4996,890
4997,1164
4998,1113
4999,1152
5000,1088
5001,918
5002,871
5003,1135
5004,1199
5005,1125
5006,1030
5007,1258
5008,999
5009,1326
5010,1527
5011,1594
5012,1123
5013,944
5014,1333
5015,1022
5016,910
5017,1255
5018,1197
5019,1243
5020,945
5021,1285
5022,1194
5023,1103
5024,934
5025,1140
5026,1011
5027,1153
5028,1045
5029,1334
5030,1293
5031,1144
5032,1186
5033,1006
5034,1115
5035,1052
5036,1235
5037,1034
5038,1130
5039,1211
5040,878
5041,1185
5042,1272
5043,1116
5044,1066
5045,1351
5046,1058
5047,992
5048,1249
5049,1284
5050,1281
5051,1077
5052,1103
5053,1197
5054,1069
5055,1182
5056,1256
5057,1095
5058,1064
5059,1102
5060,1100
5061,1110
5062,1201
5063,1099
5064,1215
5065,705
5066,1324
5067,1153
5068,1189
5069,1090
5070,1313
5071,1052
5072,1231
5073,1202
5074,1093
5075,1109
5076,1155
5077,1103
5078,1089
5079,1193
5080,1117
5081,1281
5082,979
5083,1188
5084,924
5085,1149
5086,1111
5087,1392
5088,1310
5089,1149
5090,1109
5091,1228
5092,1303
5093,685
5094,1374
