,0
0,-12465
1,-18065
2,-11665
3,-56532
4,-2232
5,-4480
6,-3791
7,-4217
8,-3960
9,-3133
10,-4454
11,-5734
12,-3931
13,-4101
14,-3882
15,-3642
16,-3115
17,-4643
18,-3678
19,-4348
20,-4211
21,-3936
22,-3856
23,-4487
24,-4175
25,-3615
26,-3917
27,-3308
28,-3756
29,-3193
30,-3873
31,-4486
32,-4044
33,-3910
34,-3423
35,-3875
36,-4739
37,-4240
38,-4247
39,-4407
40,-3648
41,-3643
42,-3924
43,-3954
44,-4709
45,-4585
46,-4161
47,-3061
48,-4160
49,-4164
