rate_dt,tenor,rate,value_dt
2014-08-01,36,0.4657503540808774,2017-08-01
2014-08-01,48,0.8869662348125544,2018-08-01
2014-08-01,60,1.3255475716254708,2019-08-01
2014-08-01,84,2.1162725230377326,2021-08-01
2014-08-01,120,2.884689700104892,2024-07-31
2014-08-01,180,3.126074896648668,2029-08-01
2014-08-01,360,1.6882204647070502,2044-07-31
2014-08-04,0,0.0110763707261796,2014-08-05
2014-08-04,3,0.0110763707261796,2014-11-02
2014-08-04,6,-0.03358363165102,2015-02-01
2014-08-04,9,-0.0546154500973483,2015-05-04
2014-08-04,12,-0.0547252764087202,2015-08-04
2014-08-04,15,-0.0363978027638438,2015-11-02
2014-08-04,18,-0.0019116980593008,2016-02-01
2014-08-04,24,0.1073658308522791,2016-08-03
2014-08-04,36,0.4392262226244252,2017-08-04
2014-08-04,48,0.8512655528080169,2018-08-04
2014-08-04,60,1.2832435287134984,2019-08-04
2014-08-04,84,2.0671487360640874,2021-08-04
2014-08-04,120,2.8360123538060247,2024-08-03
2014-08-04,180,3.0886967042668303,2029-08-04
2014-08-04,360,1.667107214134819,2044-08-03
2014-08-05,0,0.0105977747096636,2014-08-06
2014-08-05,3,0.0105977747096636,2014-11-03
2014-08-05,6,-0.0304559838821336,2015-02-02
2014-08-05,9,-0.0478890340028881,2015-05-05
2014-08-05,12,-0.0444430346648925,2015-08-05
2014-08-05,15,-0.0226330732219981,2015-11-03
2014-08-05,18,0.0152363677909059,2016-02-02
2014-08-05,24,0.1309000988454949,2016-08-04
2014-08-05,36,0.4736175809702017,2017-08-05
2014-08-05,48,0.8935891162826417,2018-08-05
2014-08-05,60,1.330535273259053,2019-08-05
2014-08-05,84,2.116628521133893,2021-08-05
2014-08-05,120,2.875931468447262,2024-08-04
2014-08-05,180,3.1033376007453826,2029-08-05
2014-08-05,360,1.6594266594133449,2044-08-04
2014-08-06,0,-0.0084081619193443,2014-08-07
2014-08-06,3,-0.0084081619193443,2014-11-04
2014-08-06,6,-0.0485278665246753,2015-02-03
2014-08-06,9,-0.0658181489458944,2015-05-06
2014-08-06,12,-0.062914789548329,2015-08-06
2014-08-06,15,-0.0422368649672542,2015-11-04
2014-08-06,18,-0.0060019394923633,2016-02-03
2014-08-06,24,0.1051918058024146,2016-08-05
2014-08-06,36,0.4359130300938529,2017-08-06
2014-08-06,48,0.8422890708069835,2018-08-06
2014-08-06,60,1.266005076758197,2019-08-06
2014-08-06,84,2.0307036093666087,2021-08-06
2014-08-06,120,2.7742917281555206,2024-08-05
2014-08-06,180,3.0071850749202405,2029-08-06
2014-08-06,360,1.6112618240073755,2044-08-05
2014-08-07,0,0.0067916608105454,2014-08-08
2014-08-07,3,0.0067916608105454,2014-11-05
2014-08-07,6,-0.0383538896330295,2015-02-04
2014-08-07,9,-0.0601505117649368,2015-05-07
2014-08-07,12,-0.0612768850224507,2015-08-07
2014-08-07,15,-0.0441918732093258,2015-11-05
2014-08-07,18,-0.0111499241685022,2016-02-04
2014-08-07,24,0.0947235030692095,2016-08-06
2014-08-07,36,0.4182595831005402,2017-08-07
2014-08-07,48,0.820813758733709,2018-08-07
2014-08-07,60,1.2429411278046203,2019-08-07
2014-08-07,84,2.008160199268977,2021-08-07
2014-08-07,120,2.755558261698962,2024-08-06
2014-08-07,180,2.992919542007606,2029-08-07
2014-08-07,360,1.5943223131706228,2044-08-06
2014-08-08,0,0.0002501844763571,2014-08-11
2014-08-08,3,0.0002501844763571,2014-11-06
2014-08-08,6,-0.0420363387987623,2015-02-05
2014-08-08,9,-0.061959583134151,2015-05-08
2014-08-08,12,-0.0620811428213281,2015-08-08
2014-08-08,15,-0.044753057702338,2015-11-06
2014-08-08,18,-0.0121324391925226,2016-02-05
2014-08-08,24,0.0912512958305509,2016-08-07
2014-08-08,36,0.405223459987547,2017-08-08
2014-08-08,48,0.795009199362581,2018-08-08
2014-08-08,60,1.2035674250273978,2019-08-08
2014-08-08,84,1.944568868093925,2021-08-08
2014-08-08,120,2.6700337124246163,2024-08-07
2014-08-08,180,2.904354588106413,2029-08-08
2014-08-08,360,1.5507247932103967,2044-08-07
2014-08-11,0,-0.0040357741854595,2014-08-12
2014-08-11,3,-0.0040357741854595,2014-11-09
2014-08-11,6,-0.0463848772622483,2015-02-08
2014-08-11,9,-0.0661821416376877,2015-05-11
2014-08-11,12,-0.0660124938547612,2015-08-11
2014-08-11,15,-0.0482492865331467,2015-11-09
2014-08-11,18,-0.0150690734879574,2016-02-08
2014-08-11,24,0.0897380250582173,2016-08-10
2014-08-11,36,0.4073720732429118,2017-08-11
2014-08-11,48,0.8013224368954059,2018-08-11
2014-08-11,60,1.2140643268184057,2019-08-11
2014-08-11,84,1.9624212747789231,2021-08-11
2014-08-11,120,2.695010139446733,2024-08-10
2014-08-11,180,2.9322275556894537,2029-08-11
2014-08-11,360,1.5690715079044948,2044-08-10
2014-08-12,0,-0.005113212689797,2014-08-13
2014-08-12,3,-0.005113212689797,2014-11-10
2014-08-12,6,-0.0458235747319133,2015-02-09
2014-08-12,9,-0.0643721607725757,2015-05-12
2014-08-12,12,-0.0632839387950476,2015-08-12
2014-08-12,15,-0.0448786780303893,2015-11-10
2014-08-12,18,-0.0112851735984476,2016-02-09
2014-08-12,24,0.0938271462410709,2016-08-11
2014-08-12,36,0.4108926441541349,2017-08-12
2014-08-12,48,0.8039101196372229,2018-08-12
2014-08-12,60,1.2162126344619164,2019-08-12
2014-08-12,84,1.9664564177981452,2021-08-12
2014-08-12,120,2.70818742034717,2024-08-11
2014-08-12,180,2.965570070993541,2029-08-12
2014-08-12,360,1.6186369264733151,2044-08-11
2014-08-13,0,0.0054065341892386,2014-08-14
2014-08-13,3,0.0054065341892386,2014-11-11
2014-08-13,6,-0.0420874724352249,2015-02-10
2014-08-13,9,-0.0664871762414578,2015-05-13
2014-08-13,12,-0.0704019095438206,2015-08-13
2014-08-13,15,-0.0562295043114993,2015-11-11
2014-08-13,18,-0.0261709403312782,2016-02-10
2014-08-13,24,0.0737035394767238,2016-08-12
2014-08-13,36,0.3860568250447747,2017-08-13
2014-08-13,48,0.7796582897361866,2018-08-13
2014-08-13,60,1.1957056344251915,2019-08-13
2014-08-13,84,1.957423207365776,2021-08-13
2014-08-13,120,2.715699084316536,2024-08-12
2014-08-13,180,2.985682128399235,2029-08-13
2014-08-13,360,1.6222917143945572,2044-08-12
2014-08-14,0,0.0077376510382453,2014-08-15
2014-08-14,3,0.0077376510382453,2014-11-12
2014-08-14,6,-0.0404891601042618,2015-02-11
2014-08-14,9,-0.0659793360409675,2015-05-14
2014-08-14,12,-0.0712916302338464,2015-08-14
2014-08-14,15,-0.058777950331383,2015-11-12
2014-08-14,18,-0.0305976489373245,2016-02-11
2014-08-14,24,0.0650086895064525,2016-08-13
2014-08-14,36,0.3676190722654358,2017-08-14
2014-08-14,48,0.7510611616623821,2018-08-14
2014-08-14,60,1.1574797851734138,2019-08-14
2014-08-14,84,1.903433528224305,2021-08-14
2014-08-14,120,2.648427744715088,2024-08-13
2014-08-14,180,2.916786479117515,2029-08-14
2014-08-14,360,1.5792219829858591,2044-08-13
2014-08-15,0,0.0054558975962533,2014-08-18
2014-08-15,3,0.0054558975962533,2014-11-13
2014-08-15,6,-0.0416226927314762,2015-02-12
2014-08-15,9,-0.0662963354569083,2015-05-15
2014-08-15,12,-0.0710837864072502,2015-08-15
2014-08-15,15,-0.058300546229459,2015-11-13
2014-08-15,18,-0.0300728749587282,2016-02-12
2014-08-15,24,0.0650789534980385,2016-08-14
2014-08-15,36,0.3652587212297176,2017-08-15
2014-08-15,48,0.7452136967912715,2018-08-15
2014-08-15,60,1.1478821135042896,2019-08-15
2014-08-15,84,1.887259727793292,2021-08-15
2014-08-15,120,2.62683254825912,2024-08-14
2014-08-15,180,2.8958387247022754,2029-08-15
2014-08-15,360,1.5708998052384155,2044-08-14
2014-08-18,0,0.0012243639324449,2014-08-19
2014-08-18,3,0.0012243639324449,2014-11-16
2014-08-18,6,-0.045029802023971,2015-02-15
2014-08-18,9,-0.0686087304367433,2015-05-18
2014-08-18,12,-0.0720865758846427,2015-08-18
2014-08-18,15,-0.0578280156487203,2015-11-16
2014-08-18,18,-0.0280028092033965,2016-02-15
2014-08-18,24,0.0705621409974135,2016-08-17
2014-08-18,36,0.3776407887796384,2017-08-18
2014-08-18,48,0.7635694676937774,2018-08-18
2014-08-18,60,1.1706264103196782,2019-08-18
2014-08-18,84,1.9134076767667256,2021-08-18
2014-08-18,120,2.647217211687805,2024-08-17
2014-08-18,180,2.895413485106529,2029-08-18
2014-08-18,360,1.5454883300224866,2044-08-17
2014-08-19,0,-0.0009747475833505,2014-08-20
2014-08-19,3,-0.0009747475833505,2014-11-17
2014-08-19,6,-0.048003096959124,2015-02-16
2014-08-19,9,-0.0724096545778909,2015-05-19
2014-08-19,12,-0.0767562955293934,2015-08-19
2014-08-19,15,-0.0633967397483905,2015-11-17
2014-08-19,18,-0.0344910002912817,2016-02-16
2014-08-19,24,0.0622071697613746,2016-08-18
2014-08-19,36,0.365623717759715,2017-08-19
2014-08-19,48,0.748224510566013,2018-08-19
2014-08-19,60,1.1524489021331863,2019-08-19
2014-08-19,84,1.8912341070262368,2021-08-19
2014-08-19,120,2.622722273524489,2024-08-18
2014-08-19,180,2.872579627032908,2029-08-19
2014-08-19,360,1.5299190334186497,2044-08-18
2014-08-20,0,-0.0088806890168895,2014-08-21
2014-08-20,3,-0.0088806890168895,2014-11-18
2014-08-20,6,-0.0545747503318896,2015-02-17
2014-08-20,9,-0.0780603406593156,2015-05-20
2014-08-20,12,-0.0818536797713798,2015-08-20
2014-08-20,15,-0.0682666074728599,2015-11-18
2014-08-20,18,-0.0394207607415735,2016-02-17
2014-08-20,24,0.0564328826716931,2016-08-19
2014-08-20,36,0.3560669624130312,2017-08-20
2014-08-20,48,0.7332855737026245,2018-08-20
2014-08-20,60,1.1315422373481097,2019-08-20
2014-08-20,84,1.8590123699093648,2021-08-20
2014-08-20,120,2.578760731972276,2024-08-19
2014-08-20,180,2.823377890027236,2029-08-20
2014-08-20,360,1.4973651705281694,2044-08-19
2014-08-21,0,-0.0063491151060249,2014-08-22
2014-08-21,3,-0.0063491151060249,2014-11-19
2014-08-21,6,-0.0509658255717697,2015-02-18
2014-08-21,9,-0.0735869430938347,2015-05-21
2014-08-21,12,-0.0767096575943169,2015-08-21
2014-08-21,15,-0.0626280844923563,2015-11-19
2014-08-21,18,-0.0334473637129164,2016-02-18
2014-08-21,24,0.0626574379685083,2016-08-20
2014-08-21,36,0.3614844060807831,2017-08-21
2014-08-21,48,0.7367163028765003,2018-08-21
2014-08-21,60,1.1323235306174322,2019-08-21
2014-08-21,84,1.8538739195629912,2021-08-21
2014-08-21,120,2.565908116560271,2024-08-20
2014-08-21,180,2.804098707498321,2029-08-21
2014-08-21,360,1.483403787060494,2044-08-20
2014-08-22,0,-0.0012746474600214,2014-08-25
2014-08-22,3,-0.0012746474600214,2014-11-20
2014-08-22,6,-0.0443813655022284,2015-02-19
2014-08-22,9,-0.0659431687263047,2015-05-22
2014-08-22,12,-0.068403868600992,2015-08-22
2014-08-22,15,-0.0540089116434892,2015-11-20
2014-08-22,18,-0.0248191211505979,2016-02-19
2014-08-22,24,0.0705483550207528,2016-08-21
2014-08-22,36,0.3657889487817245,2017-08-22
2014-08-22,48,0.735937085877385,2018-08-22
2014-08-22,60,1.1260493822390298,2019-08-22
2014-08-22,84,1.8377687354508807,2021-08-22
2014-08-22,120,2.5411071127661407,2024-08-21
2014-08-22,180,2.778720082998841,2029-08-22
2014-08-22,360,1.4760326015456466,2044-08-21
2014-08-25,0,-0.0315747155974811,2014-08-26
2014-08-25,3,-0.0315747155974811,2014-11-23
2014-08-25,6,-0.0781622198694642,2015-02-22
2014-08-25,9,-0.1027916772261061,2015-05-25
2014-08-25,12,-0.1079355421798085,2015-08-25
2014-08-25,15,-0.0958664076172519,2015-11-23
2014-08-25,18,-0.068670806753265,2016-02-22
2014-08-25,24,0.0236071801013793,2016-08-24
2014-08-25,36,0.3156631687327778,2017-08-25
2014-08-25,48,0.6856412024182461,2018-08-25
2014-08-25,60,1.0776470401030194,2019-08-25
2014-08-25,84,1.7965744586905394,2021-08-25
2014-08-25,120,2.5128329306113635,2024-08-24
2014-08-25,180,2.765538667649305,2029-08-25
2014-08-25,360,1.4618003711869303,2044-08-24
2014-08-26,0,-0.0263931675928825,2014-08-27
2014-08-26,3,-0.0263931675928825,2014-11-24
2014-08-26,6,-0.0667010538072288,2015-02-23
2014-08-26,9,-0.0867213696734943,2015-05-26
2014-08-26,12,-0.0887094918897735,2015-08-26
2014-08-26,15,-0.0747415424431494,2015-11-24
2014-08-26,18,-0.0467265446861464,2016-02-23
2014-08-26,24,0.0445762740890698,2016-08-25
2014-08-26,36,0.3277702965717992,2017-08-26
2014-08-26,48,0.6846588608509041,2018-08-26
2014-08-26,60,1.0632656083402878,2019-08-26
2014-08-26,84,1.76223392021783,2021-08-26
2014-08-26,120,2.4725527746012936,2024-08-25
2014-08-26,180,2.756286658012762,2029-08-26
2014-08-26,360,1.5224438539556109,2044-08-25
2014-08-27,0,-0.0272285036979943,2014-08-28
2014-08-27,3,-0.0272285036979943,2014-11-25
2014-08-27,6,-0.0701494976509671,2015-02-24
2014-08-27,9,-0.0932453653316409,2015-05-27
2014-08-27,12,-0.098669833101106,2015-08-27
2014-08-27,15,-0.0884087219689391,2015-11-25
2014-08-27,18,-0.0642911284938572,2016-02-24
2014-08-27,24,0.0189183689663821,2016-08-26
2014-08-27,36,0.2862020002049883,2017-08-27
2014-08-27,48,0.6294248377910883,2018-08-27
2014-08-27,60,0.9978113983611392,2019-08-27
2014-08-27,84,1.6876980730929638,2021-08-27
2014-08-27,120,2.4073855830903987,2024-08-26
2014-08-27,180,2.7317147696678483,2029-08-27
2014-08-27,360,1.548409148319326,2044-08-26
2014-08-28,0,-0.023816373883328,2014-08-29
2014-08-28,3,-0.023816373883328,2014-11-26
2014-08-28,6,-0.0627825333529532,2015-02-25
2014-08-28,9,-0.0827990470655701,2015-05-28
2014-08-28,12,-0.0859294205442764,2015-08-28
2014-08-28,15,-0.0740764178712352,2015-11-26
2014-08-28,18,-0.048992745376136,2016-02-25
2014-08-28,24,0.034546462709998,2016-08-27
2014-08-28,36,0.2977038738211819,2017-08-28
2014-08-28,48,0.6328515138802722,2018-08-28
2014-08-28,60,0.9913231192157737,2019-08-28
2014-08-28,84,1.6609841433449608,2021-08-28
2014-08-28,120,2.358006807344953,2024-08-27
2014-08-28,180,2.669897516257338,2029-08-28
2014-08-28,360,1.513415539022877,2044-08-27
2014-08-29,0,-0.0306864493765668,2014-09-01
2014-08-29,3,-0.0306864493765668,2014-11-27
2014-08-29,6,-0.068078143461284,2015-02-26
2014-08-29,9,-0.0864115680835531,2015-05-29
2014-08-29,12,-0.0877809215382474,2015-08-29
2014-08-29,15,-0.0741161559476348,2015-11-27
2014-08-29,18,-0.047193961363642,2016-02-26
2014-08-29,24,0.0400210060529779,2016-08-28
2014-08-29,36,0.3100904339122392,2017-08-29
2014-08-29,48,0.6510223042269416,2018-08-29
2014-08-29,60,1.013824647306861,2019-08-29
2014-08-29,84,1.6876480559132956,2021-08-29
2014-08-29,120,2.381955266179646,2024-08-28
2014-08-29,180,2.678906554753093,2029-08-29
2014-08-29,360,1.4984280599276327,2044-08-28
2014-09-01,0,-0.0323362567660963,2014-09-02
2014-09-01,3,-0.0323362567660963,2014-11-30
2014-09-01,6,-0.0760541934848397,2015-03-01
2014-09-01,9,-0.0994348181935573,2015-06-01
2014-09-01,12,-0.1047101315692922,2015-09-01
2014-09-01,15,-0.0939364193429348,2015-11-30
2014-09-01,18,-0.0690060659779856,2016-02-29
2014-09-01,24,0.0165086774690559,2016-08-31
2014-09-01,36,0.2898876206338423,2017-09-01
2014-09-01,48,0.6394960923244248,2018-09-01
2014-09-01,60,1.0133011251743742,2019-09-01
2014-09-01,84,1.7089919301344103,2021-09-01
2014-09-01,120,2.4246715932142324,2024-08-31
2014-09-01,180,2.724475112492429,2029-09-01
2014-09-01,360,1.4955877136236335,2044-08-31
2014-09-02,0,-0.0285290057126462,2014-09-03
2014-09-02,3,-0.0285290057126462,2014-12-01
2014-09-02,6,-0.0719953519764211,2015-03-02
2014-09-02,9,-0.0944062588972847,2015-06-02
2014-09-02,12,-0.0981011213181175,2015-09-02
2014-09-02,15,-0.0852331795385281,2015-12-01
2014-09-02,18,-0.057782165567576,2016-03-01
2014-09-02,24,0.0337472514879992,2016-09-01
2014-09-02,36,0.3213258082174377,2017-09-02
2014-09-02,48,0.685638306016088,2018-09-02
2014-09-02,60,1.0728307586923913,2019-09-02
2014-09-02,84,1.7880471051161262,2021-09-02
2014-09-02,120,2.5135960773158272,2024-09-01
2014-09-02,180,2.797721024558873,2029-09-02
2014-09-02,360,1.5171792670781965,2044-09-01
2014-09-03,0,-0.0172490703521418,2014-09-04
2014-09-03,3,-0.0172490703521418,2014-12-02
2014-09-03,6,-0.0635465311419338,2015-03-03
2014-09-03,9,-0.0881391472903243,2015-06-03
2014-09-03,12,-0.0934362466277818,2015-09-03
2014-09-03,15,-0.0816552345474939,2015-12-02
2014-09-03,18,-0.0548346546482516,2016-03-02
2014-09-03,24,0.0365926057975203,2016-09-02
2014-09-03,36,0.3273658838299207,2017-09-03
2014-09-03,48,0.6975749273024281,2018-09-03
2014-09-03,60,1.0918041904930016,2019-09-03
2014-09-03,84,1.8208325941664676,2021-09-03
2014-09-03,120,2.560618447956108,2024-09-02
2014-09-03,180,2.8496832744732816,2029-09-03
2014-09-03,360,1.5445519675173878,2044-09-02
2014-09-04,0,-0.0634418831063322,2014-09-05
2014-09-04,3,-0.0634418831063322,2014-12-03
2014-09-04,6,-0.1124455266710804,2015-03-04
2014-09-04,9,-0.1389537464290735,2015-06-04
2014-09-04,12,-0.1454446558555133,2015-09-04
2014-09-04,15,-0.1342001406317416,2015-12-03
2014-09-04,18,-0.107319143550784,2016-03-03
2014-09-04,24,-0.0142027730243698,2016-09-03
2014-09-04,36,0.2848589921380915,2017-09-04
2014-09-04,48,0.6677542989496947,2018-09-04
2014-09-04,60,1.0770653422227774,2019-09-04
2014-09-04,84,1.8379970465985984,2021-09-04
2014-09-04,120,2.618767142125469,2024-09-03
2014-09-04,180,2.94340505742764,2029-09-04
2014-09-04,360,1.6120850707832963,2044-09-03
2014-09-05,0,-0.0645642686541098,2014-09-08
2014-09-05,3,-0.0645642686541098,2014-12-04
2014-09-05,6,-0.1145424303736537,2015-03-05
2014-09-05,9,-0.142506687720926,2015-06-05
2014-09-05,12,-0.1508318756949518,2015-09-05
2014-09-05,15,-0.1417084862497049,2015-12-04
2014-09-05,18,-0.1171549065397217,2016-03-04
2014-09-05,24,-0.0290384822760296,2016-09-04
2014-09-05,36,0.2601010320259416,2017-09-05
2014-09-05,48,0.6350032682473694,2018-09-05
2014-09-05,60,1.039370333780755,2019-09-05
2014-09-05,84,1.8002606590000507,2021-09-05
2014-09-05,120,2.5993834410405903,2024-09-04
2014-09-05,180,2.967288329035246,2029-09-05
2014-09-05,360,1.6530459296188926,2044-09-04
2014-09-08,0,-0.0649446206946817,2014-09-09
2014-09-08,3,-0.0649446206946817,2014-12-07
2014-09-08,6,-0.1151698878327909,2015-03-08
2014-09-08,9,-0.1432784463750489,2015-06-08
2014-09-08,12,-0.1516719621760356,2015-09-08
2014-09-08,15,-0.1425644680279982,2015-12-07
2014-09-08,18,-0.1179948990469919,2016-03-07
2014-09-08,24,-0.0298196954009135,2016-09-07
2014-09-08,36,0.2591880828371389,2017-09-08
2014-09-08,48,0.6332055420045695,2018-09-08
2014-09-08,60,1.0357169183966022,2019-09-08
2014-09-08,84,1.7900961313715218,2021-09-08
2014-09-08,120,2.57499331644768,2024-09-07
2014-09-08,180,2.9191749961656748,2029-09-08
2014-09-08,360,1.5880927401985714,2044-09-07
2014-09-09,0,-0.0656440860279443,2014-09-10
2014-09-09,3,-0.0656440860279443,2014-12-08
2014-09-09,6,-0.1151562500088974,2015-03-09
2014-09-09,9,-0.1413501865950084,2015-06-09
2014-09-09,12,-0.146817828129266,2015-09-09
2014-09-09,15,-0.1339443683861292,2015-12-08
2014-09-09,18,-0.1049223553567548,2016-03-08
2014-09-09,24,-0.0063181048035696,2016-09-08
2014-09-09,36,0.3066571189481442,2017-09-09
2014-09-09,48,0.7047099838848583,2018-09-09
2014-09-09,60,1.12830553587043,2019-09-09
2014-09-09,84,1.910963320594429,2021-09-09
2014-09-09,120,2.703694543171093,2024-09-08
2014-09-09,180,3.009332693419287,2029-09-09
2014-09-09,360,1.5913191843680632,2044-09-08
2014-09-10,0,-0.0600351053250438,2014-09-11
2014-09-10,3,-0.0600351053250438,2014-12-09
2014-09-10,6,-0.1094236916530904,2015-03-10
2014-09-10,9,-0.1352084349837334,2015-06-10
2014-09-10,12,-0.1400335239747576,2015-09-10
2014-09-10,15,-0.1263307152539945,2015-12-09
2014-09-10,18,-0.0963339163814822,2016-03-09
2014-09-10,24,0.0045141086982347,2016-09-09
2014-09-10,36,0.3223805998416518,2017-09-10
2014-09-10,48,0.7248541939832585,2018-09-10
2014-09-10,60,1.1517173095349262,2019-09-10
2014-09-10,84,1.936629610324184,2021-09-10
2014-09-10,120,2.723712945668136,2024-09-09
2014-09-10,180,3.0105578500169043,2029-09-10
2014-09-10,360,1.5712946385600983,2044-09-09
2014-09-11,0,-0.0640875979174198,2014-09-12
2014-09-11,3,-0.0640875979174198,2014-12-10
2014-09-11,6,-0.1119839333347869,2015-03-11
2014-09-11,9,-0.136540485915908,2015-06-11
2014-09-11,12,-0.1403818023437133,2015-09-11
2014-09-11,15,-0.1259210123843543,2015-12-10
2014-09-11,18,-0.0953743748793405,2016-03-10
2014-09-11,24,0.0060148221981757,2016-09-10
2014-09-11,36,0.3231423335605647,2017-09-11
2014-09-11,48,0.7231188366701415,2018-09-11
2014-09-11,60,1.1463757195136468,2019-09-11
2014-09-11,84,1.9226171545397837,2021-09-11
2014-09-11,120,2.6972657834288256,2024-09-10
2014-09-11,180,2.971926305299877,2029-09-11
2014-09-11,360,1.5392700466870048,2044-09-10
2014-09-12,0,-0.0589054399102408,2014-09-15
2014-09-12,3,-0.0589054399102408,2014-12-11
2014-09-12,6,-0.1018631969643293,2015-03-12
2014-09-12,9,-0.1217273510129035,2015-06-12
2014-09-12,12,-0.121123427223504,2015-09-12
2014-09-12,15,-0.1024641020180006,2015-12-11
2014-09-12,18,-0.0679639225991151,2016-03-11
2014-09-12,24,0.040609579886194,2016-09-11
2014-09-12,36,0.3693464714782921,2017-09-12
2014-09-12,48,0.777587807020268,2018-09-12
2014-09-12,60,1.206236728581401,2019-09-12
2014-09-12,84,1.986613000477731,2021-09-12
2014-09-12,120,2.7573728656402263,2024-09-11
2014-09-12,180,3.018044275482177,2029-09-12
2014-09-12,360,1.5729976137109571,2044-09-11
2014-09-15,0,-0.0631235742209823,2014-09-16
2014-09-15,3,-0.0631235742209823,2014-12-14
2014-09-15,6,-0.1099971924005733,2015-03-15
2014-09-15,9,-0.1334885800578882,2015-06-15
2014-09-15,12,-0.1362366282342444,2015-09-15
2014-09-15,15,-0.1206670782206629,2015-12-14
2014-09-15,18,-0.0890072233195988,2016-03-14
2014-09-15,24,0.0145846765729533,2016-09-14
2014-09-15,36,0.3358291946392029,2017-09-15
2014-09-15,48,0.7393064687390511,2018-09-15
2014-09-15,60,1.1653225060512078,2019-09-15
2014-09-15,84,1.9448861921446052,2021-09-15
2014-09-15,120,2.720323802835119,2024-09-14
2014-09-15,180,2.991663149500664,2029-09-15
2014-09-15,360,1.5563667312103848,2044-09-14
2014-09-16,0,-0.052104013080612,2014-09-17
2014-09-16,3,-0.052104013080612,2014-12-15
2014-09-16,6,-0.0996609461271482,2015-03-16
2014-09-16,9,-0.1237914273413869,2015-06-16
2014-09-16,12,-0.1271270257599792,2015-09-16
2014-09-16,15,-0.1120875964801908,2015-12-15
2014-09-16,18,-0.0808958292338459,2016-03-15
2014-09-16,24,0.0219588255736518,2016-09-15
2014-09-16,36,0.342563896598417,2017-09-16
2014-09-16,48,0.746492387389945,2018-09-16
2014-09-16,60,1.1739255773701514,2019-09-16
2014-09-16,84,1.9584651403667497,2021-09-16
2014-09-16,120,2.7438077050302176,2024-09-15
2014-09-16,180,3.0293421690134084,2029-09-16
2014-09-16,360,1.597907898745838,2044-09-15
2014-09-17,0,-0.0640277037208,2014-09-18
2014-09-17,3,-0.0640277037208,2014-12-16
2014-09-17,6,-0.111763736574584,2015-03-17
2014-09-17,9,-0.1360557475162034,2015-06-17
2014-09-17,12,-0.1395259418417489,2015-09-17
2014-09-17,15,-0.1245864174950823,2015-12-16
2014-09-17,18,-0.0934535472298474,2016-03-16
2014-09-17,24,0.0094253072217309,2016-09-16
2014-09-17,36,0.3307221241349589,2017-09-17
2014-09-17,48,0.7362312032103091,2018-09-17
2014-09-17,60,1.166055949007963,2019-09-17
2014-09-17,84,1.9571735867632416,2021-09-17
2014-09-17,120,2.754196777137076,2024-09-16
2014-09-17,180,3.055687489963725,2029-09-17
2014-09-17,360,1.628632907938231,2044-09-16
2014-09-18,0,-0.0569974717636098,2014-09-19
2014-09-18,3,-0.0569974717636098,2014-12-17
2014-09-18,6,-0.0983198531112505,2015-03-18
2014-09-18,9,-0.1167848906494692,2015-06-18
2014-09-18,12,-0.114985431100921,2015-09-18
2014-09-18,15,-0.0953048214291669,2015-12-17
2014-09-18,18,-0.0599313452607672,2016-03-17
2014-09-18,24,0.0500360644654804,2016-09-17
2014-09-18,36,0.3806575797416824,2017-09-18
2014-09-18,48,0.7902695811241225,2018-09-18
2014-09-18,60,1.2202858639487149,2019-09-18
2014-09-18,84,2.0042584726336026,2021-09-18
2014-09-18,120,2.782775199760974,2024-09-17
2014-09-18,180,3.057666074069473,2029-09-18
2014-09-18,360,1.6272009241685463,2044-09-17
2014-09-19,0,-0.0611817835282509,2014-09-22
2014-09-19,3,-0.0611817835282509,2014-12-18
2014-09-19,6,-0.1067578024415445,2015-03-19
2014-09-19,9,-0.1294953600391535,2015-06-19
2014-09-19,12,-0.131943406646148,2015-09-19
2014-09-19,15,-0.1164473379869472,2015-12-18
2014-09-19,18,-0.0851628765544898,2016-03-18
2014-09-19,24,0.017019405908174,2016-09-18
2014-09-19,36,0.3341630673397668,2017-09-19
2014-09-19,48,0.7336236628715822,2018-09-19
2014-09-19,60,1.1569614848654934,2019-09-19
2014-09-19,84,1.9369335326770816,2021-09-19
2014-09-19,120,2.725679188865973,2024-09-18
2014-09-19,180,3.031538604539806,2029-09-19
2014-09-19,360,1.6348473736230364,2044-09-18
2014-09-22,0,-0.0620747762524015,2014-09-23
2014-09-22,3,-0.0620747762524015,2014-12-21
2014-09-22,6,-0.1087801804394834,2015-03-22
2014-09-22,9,-0.1328439959730838,2015-06-22
2014-09-22,12,-0.1367796062033726,2015-09-22
2014-09-22,15,-0.1229004728656888,2015-12-21
2014-09-22,18,-0.0933337204839928,2016-03-21
2014-09-22,24,0.0052101676275961,2016-09-21
2014-09-22,36,0.3148162566846153,2017-09-22
2014-09-22,48,0.7071353424220854,2018-09-22
2014-09-22,60,1.1242650157824323,2019-09-22
2014-09-22,84,1.8954393477516251,2021-09-22
2014-09-22,120,2.679535276751708,2024-09-21
2014-09-22,180,2.990971733185991,2029-09-22
2014-09-22,360,1.6143054292272374,2044-09-21
2014-09-23,0,-0.0494614805618298,2014-09-24
2014-09-23,3,-0.0494614805618298,2014-12-22
2014-09-23,6,-0.0913390988304254,2015-03-23
2014-09-23,9,-0.1117409573506273,2015-06-23
2014-09-23,12,-0.1130523803141323,2015-09-23
2014-09-23,15,-0.0974695039487452,2015-12-22
2014-09-23,18,-0.0670120791785846,2016-03-22
